Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Sunday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2019/09/01
 2,Monday,Adjournment day (Summer recess),False,Adjournment day (Summer recess),False,https://api.parliament.uk/egg-timer/calendar/2019/09/02
 3,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/03
 4,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/04
 5,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/05
 6,Friday,Adjournment day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/06
 7,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/07
 8,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/08
 9,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/09
10,Tuesday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/10
11,Wednesday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/11
12,Thursday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/12
13,Friday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/13
14,Saturday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/14
15,Sunday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/15
16,Monday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/16
17,Tuesday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/17
18,Wednesday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/18
19,Thursday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/19
20,Friday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/20
21,Saturday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/21
22,Sunday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/22
23,Monday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/23
24,Tuesday,Adjournment day,False,Adjournment day,False,https://api.parliament.uk/egg-timer/calendar/2019/09/24
25,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/25
26,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/26
27,Friday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/27
28,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/28
29,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/29
30,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2019/09/30
