Date,Day,Commons day type,Commons scrutiny day?,Lords day type,Lords scrutiny day?,Day URL
 1,Monday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/01
 2,Tuesday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/02
 3,Wednesday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/03
 4,Thursday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/04
 5,Friday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/05
 6,Saturday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/06
 7,Sunday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/07
 8,Monday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/08
 9,Tuesday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/09
10,Wednesday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/10
11,Thursday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/11
12,Friday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/12
13,Saturday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/13
14,Sunday,Adjournment day (Easter recess),False,Adjournment day (Easter recess),False,https://api.parliament.uk/egg-timer/calendar/2024/04/14
15,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/15
16,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/16
17,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/17
18,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/18
19,Friday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/19
20,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/20
21,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/21
22,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/22
23,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/23
24,Wednesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/24
25,Thursday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/25
26,Friday,Parliamentary sitting day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/26
27,Saturday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/27
28,Sunday,Adjournment day,True,Adjournment day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/28
29,Monday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/29
30,Tuesday,Parliamentary sitting day,True,Parliamentary sitting day,True,https://api.parliament.uk/egg-timer/calendar/2024/04/30
